id,income,age,region,is_target
636,50555.534224430325,35.12699466833987,W,0
637,49998.242056577175,17.965872062867675,N,0
638,47784.5241314125,27.174855170364662,S,0
639,53833.31774377304,23.95770036359006,S,0
640,34516.54713185064,39.05456977921559,N,0
641,63078.79847566625,20.549306173115053,W,0
642,36365.15022172319,41.2296037327951,N,0
643,51743.00634480769,29.766936823381435,E,0
644,29813.870750279835,21.866459155339385,W,0
645,36627.617814569545,25.259080711935056,E,0
646,58647.31782052803,24.388668114620845,W,0
647,42651.90159299235,21.077671185891457,S,0
648,52559.30344619518,30.66378801811263,W,0
649,47132.59849847321,21.4045911451571,S,0
650,44055.376595998445,14.737436538832679,N,0
651,57274.652924394206,27.34226470406279,S,0
652,42870.070578132894,17.38000662507482,S,0
653,28973.357031928765,24.734873923527356,E,0
654,37770.83917243465,23.63627977977651,S,0
655,49960.725558315244,23.9014874958193,S,0
656,48559.58195726258,44.00674171113108,S,0
657,30896.475747881057,30.394880970186996,S,0
658,38480.91732532619,31.717597062967325,E,0
659,39764.50785717978,17.56521192560394,S,0
660,41710.77365297198,25.422258064541545,W,0
661,32616.777702586038,31.507118409590582,S,0
662,39344.66002692469,22.828297609608956,W,0
663,38442.50563266425,36.3564399046259,S,0
664,51943.79933785727,21.581123898692788,N,0
665,52282.091798912195,27.99543704894377,N,0
666,43687.70587720066,25.89763852017109,W,0
667,41471.64183716341,31.15024461567341,W,0
668,46259.31880835202,25.516569497012018,N,0
669,37650.82403289982,28.10374461050344,E,0
670,34678.51126049303,28.3470893575541,E,0
671,36538.009119668546,24.85928569826089,N,0
672,39286.68152425689,33.39565707947979,S,0
673,34528.73580186956,31.668718623861977,E,0
674,46458.536031565876,29.37970238322783,W,0
675,51567.441064053375,26.986791665766294,W,0
676,30716.115292815826,35.57580821363998,N,0
677,45226.1584009443,28.34916029330073,N,0
678,43020.57784260298,27.85311898521844,S,0
679,48073.57816983123,30.732830209216882,N,0
680,44883.55108706771,41.87610678079595,E,0
681,31917.606480615323,20.617506543851572,N,0
682,33638.49631028551,35.388998251387484,N,0
683,45264.81218026475,16.747801871333266,N,0
684,54259.028277709585,31.520912107600367,S,0
685,25072.313660612974,41.025579793261116,W,0
686,48111.53921821422,33.42067967127115,N,0
687,55706.59804758879,31.19437554977855,W,0
688,43622.76711414408,26.076853718378473,S,0
689,49951.822464237965,30.21733040341988,N,0
690,38672.37827191978,28.235560292176505,S,0
691,43925.70420650811,24.498163744480514,E,0
692,30411.778335226634,27.970870691675913,N,0
693,23900.910224230134,31.388668124385077,N,0
694,53484.89221102747,24.62948052028552,W,0
695,36135.045650480024,24.35602725520721,E,0
696,40900.24939496913,20.478295936854778,S,0
697,32522.019720568263,32.735075182622275,W,0
698,32310.27267224512,33.81726283376942,W,0
699,43435.460699148454,31.621623109655623,S,0
700,38433.80525277918,36.756193449100664,E,0
701,48401.73898195229,30.615073459565092,N,0
702,49072.845770816326,32.7440765615603,S,0
703,47887.646816921464,32.12686197946294,E,0
704,47147.40711835599,29.359219864072546,N,0
705,59199.913844386974,26.28424720309247,W,0
706,35391.656078596025,45.49906831054338,W,0
707,44505.58620417374,26.83634314102544,S,0
708,55194.2083846763,25.338856022156946,S,0
709,56380.858284042326,33.03806876415075,N,0
710,32204.127155898845,31.762980907065035,E,0
711,42188.80102509717,20.16645916672771,N,0
712,57223.08986280534,37.85874778194617,S,0
713,49572.71194679159,29.340637972544165,E,0
714,46757.36728331795,22.223482333489954,E,0
715,43040.83775908809,38.32148880047712,E,0
716,41545.79166863029,34.379729001173075,N,0
717,47593.971567812914,21.1482060563646,W,0
718,42728.63287513965,42.440279881804074,E,0
719,44616.7924106,34.611581578563346,W,0
720,45707.388355035335,29.928627190624677,S,0
721,38897.356243558505,41.13153163935246,W,0
722,49789.16436493295,31.115084486807483,S,0
723,71228.20183573877,29.803418474271776,W,0
724,29007.120246065322,25.377899187846076,N,0
725,47916.11271770982,34.07295307514955,N,0
726,38158.28920242985,33.33622077126786,E,0
727,50196.62319767325,30.10276097922798,E,0
728,45419.01725995075,24.47009552292678,E,0
729,51856.69296638217,30.909508979162517,S,0
730,55579.55918857902,29.511408499665034,W,0
731,46731.790059913634,20.665679768860592,S,0
732,55188.4705957276,19.6973135407307,E,0
733,23901.318955901905,33.95607365166838,W,0
734,59314.07068124421,11.786781794638177,E,0
735,48375.55936703106,31.43787368872882,E,0
736,54700.59020170664,26.653418595723227,W,0
737,34021.118296426306,39.15772624815937,W,0
738,37523.07106555198,26.54572253592287,S,0
739,46313.44464730297,34.61638949976327,S,0
740,44846.65899596283,27.221603111335458,N,0
741,47547.617292089904,30.796237074403003,E,0
742,54760.636448369696,35.15785571644036,W,0
743,29113.01716227436,26.76210998572794,S,0
744,53764.37164545578,36.97588419148883,S,0
745,45074.53718962134,23.044114860254616,N,0
746,43165.96324987907,32.062149897908654,S,0
747,31759.962890535986,36.45847805951497,N,0
748,49527.43801539179,34.62026244253234,W,0
749,23273.029340720666,43.415114137147874,E,0
750,50835.546101148415,24.655924778825376,N,0
751,31571.047480743073,20.345955240559885,N,0
752,45481.121213557264,23.039654240534162,W,0
753,43927.48046404871,34.62309796583906,W,0
754,55525.84332564495,33.48546053988565,W,0
755,43392.10347887499,30.71579661753191,N,0
756,38752.752949689006,22.139300656250093,N,0
757,40440.575736259176,35.368071053303424,N,0
758,56455.944918791974,21.427066556446217,W,0
759,49826.67272262804,38.1126470766383,W,0
760,41529.33016629155,50.002068961979056,W,0
761,42871.982220319376,32.56515802600085,N,0
762,30895.40618473098,34.0817569496042,N,0
763,48496.26780766387,26.549981617731085,W,0
764,29161.658630740807,17.328506752392286,W,0
765,51766.16819251911,25.780964458788443,E,0
766,46157.594332421395,22.349733312308754,N,0
767,66482.56619616531,19.87096796509489,N,0
768,35098.78001648125,42.05651959396955,N,0
769,44076.0411806343,31.91003762618041,E,0
770,61184.589308307564,32.65781306429788,W,0
771,55722.50676262273,27.836843443626254,E,0
772,38734.0915357809,28.789902422895945,S,0
773,47015.70685536103,36.75185477567533,W,0
774,45017.994207735785,29.773640169133493,N,0
775,47537.60280654742,33.71485756617313,W,0
776,38711.876076136534,28.62796991508489,W,0
777,44196.11637569339,27.60492976487567,E,0
778,30617.528622509577,20.151600840786966,W,0
779,46216.11106681274,16.155756563430103,E,0
780,49050.18606079649,28.16906669253519,S,0
781,42953.225286205045,30.39547684395263,S,0
782,30464.541984736912,20.997089743038465,W,0
783,53896.786765663164,29.75867594475757,E,0
784,48280.72534193522,30.376267940933513,N,0
785,38465.86412069121,14.907943957584346,W,0
786,42474.59597845742,23.594127383643492,N,0
787,31493.97537496345,32.85084725614828,E,0
788,35771.30884999886,32.70941110577021,N,0
789,40159.697882785746,21.924275585201677,E,0
790,56055.78731052136,31.109136353498144,S,0
791,39244.46948201272,37.15685057752331,S,0
792,50761.92293395883,35.43951071293629,E,0
793,40155.154174245785,29.33299949090246,W,0
794,47231.52804766687,26.724165806729953,S,0
795,43727.44048070578,25.59458860965847,W,0
796,52857.50940083469,33.2747384803676,S,0
797,40186.69795603298,31.365727812000216,N,0
798,30847.245749978032,34.4058280427154,N,0
799,32562.458717727306,30.923116691848065,N,0
800,40213.102554515186,35.73134765243209,E,0
801,33758.46026389753,30.6621477307039,E,0
802,48691.908141115964,35.49282101292181,S,0
803,40808.0865162773,36.09575939256647,S,0
804,66371.45895023788,24.368313588426304,W,0
805,29360.56864376581,17.342991671904777,E,0
806,46832.69860838821,40.80444999210187,N,0
807,34848.42278844898,31.796611114985833,N,0
808,40559.3879365559,17.99859873152715,S,0
809,46272.7752600649,25.003263519469023,S,0
810,24071.65762613142,35.403120046588796,W,0
811,47131.435051092245,28.04226218206975,E,0
812,62126.16716046751,26.41557006476611,W,0
813,40919.055314682664,39.80617302219076,E,0
814,47338.270711249585,22.668989975313327,S,0
815,54224.295238128594,24.412926495716164,E,0
816,43524.418499757034,31.47970532533787,E,0
817,39771.35830321665,32.73318452437718,E,0
818,24518.37236650423,33.47440124038512,N,0
819,50768.91647455476,36.37866631198263,E,0
820,43981.48431243993,31.390050344770618,S,0
821,35885.845337506544,33.42568757256886,W,0
822,46139.370392499244,28.185535184794418,W,0
823,39746.87678874437,30.438888122657,E,0
824,40244.16481996027,30.752739260375442,W,0
825,50456.62040497837,31.505686950733253,E,0
826,32954.5582980854,35.407778653079326,N,0
827,54425.83757466383,33.88601977361382,E,0
828,32420.82453193437,30.30951902030128,W,0
829,39035.687324802624,24.336118105412723,N,0
830,62306.515746599194,30.473698806438968,N,0
831,55146.1928547818,29.803875505729792,S,0
832,45878.43593245896,31.352271058692388,W,0
833,36535.228060489055,45.445677149982814,E,0
834,40236.54923970096,26.33359055021135,W,0
835,45659.477831271266,32.956023133877515,W,0
836,45337.709091056386,37.47923447071009,E,0
837,44182.16163336633,30.686013398695682,E,0
838,44722.50737324234,46.364915834205156,S,0
839,43070.62401265397,27.353724957879663,N,0
840,32022.191379239885,32.268624556240326,S,0
841,40351.403320552505,24.408359785749127,E,0
842,53231.61648588162,27.539326853996947,N,0
843,32684.991322039943,31.742537372776606,N,0
844,43294.00039614649,35.924128436154106,N,0
845,37622.214641062405,32.23366383816502,E,0
846,46002.153864583,38.81380394534315,W,0
847,41502.301370398636,29.3352428258513,W,0
848,58296.54298477202,27.674820291126963,S,0
849,49559.24838771229,48.927895750955706,E,0
850,33193.7715080051,32.75966354609422,W,0
851,51041.05210452329,24.963629178150168,E,0
852,38028.13329364143,25.14015366426352,S,0
853,39807.0326576022,23.401240598280616,S,0
854,47824.371180964095,36.555985490997514,E,0
855,40574.27322242879,27.449358949747307,S,0
856,53035.7023469066,30.891537329595398,W,0
857,38029.40944637944,29.55543927893212,W,0
858,39429.481026677735,35.12044685558654,N,0
859,39092.66195806702,24.072791349811858,E,0
860,39909.25126480465,22.470993996998892,S,0
861,54892.72399993031,31.57008115027116,E,0
862,50659.166642492724,34.20671499289928,S,0
863,60389.49558610864,32.32772619168348,S,0
864,65408.79783509329,24.333823896318705,S,0
865,35723.54671260894,34.742393894639754,N,0
866,45633.7721459456,24.79297351033056,W,0
867,34414.197150209104,26.349229486495318,N,0
868,38001.5466502656,23.392325326945986,S,0
869,39329.25740769898,39.108108440564216,N,0
870,35485.60613275553,34.43395078719144,N,0
871,35533.01454391428,34.23495362975211,S,0
872,43701.440593317704,38.73047994799715,W,0
873,34049.53423452233,49.688544737671066,W,0
874,52579.1426322387,18.035417272628912,S,0
875,36740.218163242374,24.831363933860242,E,0
876,70286.12073086752,25.686774410778334,W,0
877,40937.53994132044,24.04426264332115,N,0
878,45648.15877725347,22.456917266774013,W,0
879,33341.92933980568,27.90242855161244,N,0
880,60354.825823148756,21.483773992974164,N,0
881,55075.50612722625,32.345296572761896,S,0
882,47672.24283662501,30.361888250000302,N,0
883,32878.777060983906,33.367200653345584,W,0
884,46896.00189952158,33.55409916146777,W,0
885,34907.12058584471,34.221047973986735,S,0
886,58161.19737126025,27.386137442232823,W,0
887,52282.75258667856,44.84800381843567,W,0
888,45858.95134638962,31.641017815374685,W,0
889,23072.619030774098,16.962606731626437,W,0
890,36149.25619206872,22.983369779636476,E,0
891,51189.85018439885,17.81647907680529,N,0
892,55915.953225508405,30.121342404059153,W,0
893,54982.528303429186,29.147363431626665,E,0
894,30671.8829798269,26.721020114703794,W,0
895,47713.97076131614,44.076482786803595,W,0
896,54139.636948346364,33.842880118538375,N,0
897,30074.979909759793,35.082688530124344,S,0
898,44928.859361640876,23.48248558440528,N,0
899,47464.581584776104,23.005985760682915,N,0
900,42293.11873637939,30.257638493678684,W,0
901,28330.543301389185,31.21104997756558,W,0
902,42068.71700933644,17.0058190301988,W,0
903,42054.25112770478,28.737850840053262,W,0
904,43667.34835907021,30.098504580114533,E,0
905,39928.75717117437,28.493955839602098,E,0
906,41012.890620826794,24.306267113573263,W,0
907,44642.643458877195,26.22325372655202,E,0
908,48982.0914447274,28.76198564499043,E,0
909,42260.15913428999,30.635600165270333,N,0
910,41313.159644687985,34.23354107785398,E,0
911,45831.18634429012,37.5659934346561,W,0
912,27711.756666943365,27.93956593530925,E,0
913,49293.31614503812,26.806906627192497,S,0
914,44994.93212589337,33.06358971474015,N,0
915,45357.241739378056,34.27591441487598,N,0
916,53646.608768350176,26.9605969671878,E,0
917,27424.660229565765,35.532754338763205,E,0
918,27235.495171269326,36.85709738809181,W,0
919,47464.234607911676,39.04180525961071,W,0
920,44935.94830384336,42.44824634703876,S,0
921,46531.59248872739,23.93508702938393,W,0
922,40840.85632344799,30.09728746532758,E,0
923,50979.18306815938,30.07894387633062,S,0
924,53393.74958692008,29.313485020272445,W,0
925,49355.840645563745,25.455159562729047,N,0
926,42652.54387435875,19.6010659773825,E,0
927,26030.795511470373,30.648756122203025,W,0
928,51923.12587233415,24.621510383164612,E,0
929,55995.557995958334,30.601954365233375,W,0
930,50801.02570785582,24.441695208108026,N,0
931,37083.21815369244,22.30239157908961,E,0
932,51064.14954300982,31.640088522638283,W,0
933,52744.76737165301,31.056450687645473,E,0
934,59029.346230191775,34.05497379924653,W,0
935,37115.010681948384,45.30104636492338,S,0
936,42961.90873910276,31.94102671847593,E,0
937,51725.448460291096,33.39557236944891,S,0
938,45516.69064294342,22.45707069792872,W,0
939,34944.05158153853,20.991647916245377,N,0
940,48731.54656524033,41.079806127413335,S,0
941,50207.9547043365,23.535641540466877,N,0
942,45791.666066979014,22.692391499719506,E,0
943,46976.2643446195,29.72630755148413,N,0
944,42671.64688482843,29.36865310635828,S,0
945,58304.51042144453,23.68245445489696,W,0
946,36893.77034658591,27.8651874690083,S,0
947,39714.11313512599,38.60563002355073,N,0
948,45098.86962174773,24.358044738177416,N,0
949,52910.586249308035,20.244292609436798,N,0
950,31523.64146914917,36.59815534629855,W,0
951,33207.32925211105,33.44607838356626,E,0
952,26660.44343038754,25.65636965545937,W,0
953,45294.25702727944,18.924830887111575,N,0
954,34935.247645141106,24.787636504930056,S,0
955,41539.04900983875,29.617068942055102,N,0
956,50952.40370902537,38.159704629186734,S,0
957,39226.11551295438,22.7439261759124,E,0
958,47081.53820469028,29.408360829419685,W,0
959,42305.9588302345,34.72601261926429,S,0
960,51049.02883586793,13.331128619146554,W,0
961,49276.15260613208,37.236503175572295,E,0
962,38772.59673442851,21.722845994554937,S,0
963,43482.13421939593,32.32396845419854,W,0
964,54393.69057948445,31.726782047275208,S,0
965,48540.39183228687,37.59210474024692,N,0
966,32427.34148023982,33.85647066625478,W,0
967,50900.56255054245,13.358966557890131,W,0
968,35238.504398073856,24.50654526990806,N,0
969,57712.61762964905,30.96743590547296,W,0
970,54216.88955856922,28.63514079716149,W,0
971,47608.96928326561,33.34327510829739,W,0
972,46415.09559092574,35.52556588968794,S,0
973,43118.70969575322,34.25916215500776,E,0
974,51106.71556260025,28.500075402118743,E,0
975,41662.99647484144,17.075640922156637,E,0
976,47120.128835759046,26.81163125801628,E,0
977,52847.40929867506,32.91457703697269,E,0
978,39943.74110826969,22.366869232146655,E,0
979,39454.26534008375,34.41892311085103,E,0
980,34250.71067347987,36.35875308087113,E,0
981,35419.745284864446,30.888068834070896,N,0
982,28544.442197026478,8.553540935813228,N,0
983,51568.459101139764,21.053381461017377,W,0
984,61280.23087874494,43.20332410989257,W,0
985,57827.96049123275,26.174235448801355,E,0
986,30365.239602361355,16.11099743809703,N,0
987,51523.6920440058,38.64673171817191,W,0
988,57798.95714931201,30.09348914080571,N,0
989,40888.710173352025,37.73458342270408,S,0
990,45913.026875850446,31.938710726535557,S,0
991,26928.962542757967,33.209913953485184,N,0
992,47400.625511789774,32.541064734001615,W,0
993,35427.962435087546,34.882418183447,E,0
994,46796.71516120363,45.94201313989269,S,0
995,30949.173700300074,36.79704435171432,E,0
996,49885.72402029837,18.937624775081254,N,0
997,54220.61407884021,33.126630606952325,S,0
998,37951.38124456349,37.99036537672252,E,0
999,34767.696767306086,38.41890564575302,S,0
